Date and Time,LeftMotorSpeed,RightMotorSpeed
20170128_095944055
20170128_095944614
20170128_095945179
20170128_095945730
20170128_095946289
20170128_095946821
20170128_095947351
20170128_095947881
20170128_095948421
20170128_095948967
20170128_095949519
20170128_095950054
20170128_095950582
20170128_095951127
20170128_095951662
20170128_095952234
20170128_095952803
20170128_095953350
20170128_095953881
20170128_095954416
20170128_095954963
20170128_095955500
20170128_095956022
20170128_095956547
20170128_095957076
